,angle,freq_sum,freq_diff,freq_1D,freq_2D,freq_3D,acs,csa,acs_anti
80,143.99999999999994,45826.32461061167,108161.26564107656,69419.46820466363,15148.653842360967,-38741.79743641293,-29.92829380798476,-5.1153182066175695,29.92829380798476
81,145.79999999999995,45638.533286213795,128829.99594991846,79688.23700062571,15092.055234880843,-49141.75894929276,-29.258643801546068,-4.888967171684974,29.258643801546068
82,147.59999999999994,45454.73440288942,148991.044380025,89704.06479075899,15037.649201396462,-59286.979589266026,-28.473523295025544,-4.630108380826972,28.473523295025544
83,149.39999999999992,45275.70344368268,168564.83836242833,99427.47788960756,14985.586026895895,-69137.36047282077,-27.576030800374966,-4.342824191810139,27.576030800374966
84,151.1999999999999,45102.20257773048,187474.12228096847,108820.16259184857,14935.99967500181,-78653.9596891199,-26.569708310445435,-4.031645247910525,26.569708310445435
85,152.9999999999999,44934.97677523592,205644.26247205527,117845.11543016076,14889.008386969665,-87799.14704189451,-25.45852732035965,-3.7014790269627205,25.45852732035965
86,154.79999999999987,44774.74991736584,223003.54188569562,126466.78818326563,14844.71543653022,-96536.75370243,-24.24687315383519,-3.357532447502809,24.24687315383519
87,156.59999999999988,44622.220931408374,239483.4432430581,134651.22707806635,14803.21001833377,-104832.21616499175,-22.939527656315196,-3.005229752552604,22.939527656315196
88,158.39999999999986,44478.05998233965,255018.91957114352,142366.20565371617,14764.568246050821,-112652.71391742735,-21.541650323209037,-2.6501269660668982,21.541650323209037
89,160.19999999999987,44342.904752390634,269548.65104486,149581.35078117627,14728.854234898106,-119967.30026368375,-20.05875793772107,-2.297824271116692,20.05875793772107
90,161.99999999999986,44217.356840259774,283015.2871207913,156268.26135927136,14696.121242508374,-126747.02576151997,-18.496702798627737,-1.9538776916567815,18.496702798627737
91,163.79999999999984,44101.97831127967,295365.6730049804,162400.61923730065,14666.41284165874,-132965.05376767972,-16.86164962392791,-1.6237114707089744,16.86164962392791
92,165.59999999999982,43997.28842911543,306551.0595588903,167954.29194479284,14639.764098420052,-138596.76761409745,-15.160051221517403,-1.3125325268093577,15.160051221517403
93,167.3999999999998,43903.76059845384,316527.2958131166,172907.4268408924,14616.202729785602,-143619.86897222418,-13.398623022904161,-1.02524833779252,13.398623022904161
94,169.19999999999982,43821.81954664609,325255.0033271448,177240.53632900966,14595.750215771544,-148014.46699813512,-11.58431658046812,-0.766389546934513,11.58431658046812
95,170.99999999999977,43751.838770409726,332699.73170520656,180936.5738166399,14578.422842336486,-151763.15788856667,-9.724292132859794,-0.5400385120019131,9.724292132859794
96,172.79999999999978,43694.13827149867,338832.0946527929,183981.00013553578,14564.232653220006,-154851.09451725712,-7.82589034680956,-0.3497649240311617,7.82589034680956
97,174.5999999999998,43648.9826027409,343627.8860353494,186361.84017358572,14553.188290918864,-157266.04586176368,-5.8966033468696795,-0.1985695111684894,5.8966033468696795
98,176.39999999999975,43616.57924305467,347068.175479792,188069.72950668845,14545.295709469752,-158998.44597310355,-3.9440451474215266,-0.0888367153945022,3.9440451474215266
99,178.19999999999976,43597.07731701649,349139.3831404293,189097.9508564996,14540.558744446542,-160041.43228392967,-1.9759216036393323,-0.02229708844975068,1.9759216036393323
100,179.99999999999974,43590.566671314504,349833.33333333326,189442.46023804246,14538.979528562839,-160390.8730952908,-2.872037151842385e-13,-4.710736850257121e-28,2.872037151842385e-13
