,angle,freq_sum,freq_diff,freq5232,freq3212,freq1212,freq1232,freq3252,acs,csa,acs_anti
32,180.0000000000001,47609.86333502165,0.0,26865.87450800972,18190.69563830349,9518.744717800791,850.0217465016324,-7815.4732755939895,34.12295996795194,-7.115737317955048,-34.12295996795194
33,185.6250000000001,69271.4263578308,0.0,28290.32055999396,21068.773081081436,13850.75543686754,6636.267627352264,-574.6903474643858,34.80977458406567,-7.875257057143829,-34.80977458406567
34,191.25000000000014,89325.04949671814,0.0,29085.65183306184,23471.648430572564,17861.327463713464,12254.688932484527,6651.732836885756,34.51352255395037,-7.991832714572011,-34.51352255395037
35,196.87500000000014,107000.03460810074,0.0,29221.243730036465,25306.978521937093,21396.360117728935,17489.38851741199,13586.063720986258,33.24558867698332,-7.47863248280741,-33.24558867698332
36,202.50000000000017,121617.1171453176,0.0,28691.779037708373,26504.19377572835,24320.015971405923,22139.245624741092,19961.882735733867,31.05469894099082,-6.440063661298089,-31.05469894099082
37,208.12500000000017,132614.57368691638,0.0,27517.468476897833,27017.216065362725,26519.93919560544,26025.637867625996,25534.31208142438,28.025048009862,-5.054867772798646,-28.025048009862
38,213.75000000000014,139569.80821684058,0.0,25743.294767807463,26826.240102503896,27911.57354028422,28999.295081148444,30089.404725096567,24.27306366983228,-3.54811603229225,-24.27306366983228
39,219.37500000000017,142215.58767423546,0.0,23437.306101503127,25938.50826457876,28441.413981250742,30946.023251519076,33452.336075383755,19.94293257495196,-2.156399069515571,-19.94293257495196
40,225.00000000000017,140450.30354677103,0.0,20688.021229031263,24388.046999280312,28089.066739441783,31791.08044951567,35494.088129501986,15.201059234831796,-1.0915314069774613,-15.201059234831796
41,230.6250000000002,134341.8663816874,0.0,17601.042822563122,22234.372694136167,26868.03792102335,31502.038503224663,36136.3744407401,10.229671182659397,-0.5083069927633822,-10.229671182659397
42,236.25000000000017,124125.08511071463,0.0,14295.006958322747,19560.21469059546,24825.219722505553,30090.022054053017,35354.62168523786,5.219816073293233,-0.48121462473722004,-5.219816073293233
43,241.87500000000014,110192.63356101609,0.0,10897.023202906428,16468.341393756036,22039.093148404427,27609.278466851614,33178.89734909759,0.3640198290271134,-0.9936473177022432,-0.3640198290271134
44,247.5000000000001,93079.95281331429,0.0,7537.780659073112,13077.6106337734,18616.715585568272,24155.095514457727,29692.750420441775,-4.151112023633727,-1.9412272682960197,4.151112023633727
45,253.12500000000009,73444.67072874293,0.0,4346.5094442760765,9518.39610799645,14689.608458732706,19860.146496484842,25030.010221252858,-8.15206549970665,-3.1487096050460943,8.15206549970665
46,258.75000000000006,52041.33011482648,0.0,1445.9936977028244,5927.566564072159,10408.702726703395,14889.402185596533,19369.66494075157,-11.485086200866736,-4.397852545100111,11.485086200866736
47,264.37500000000006,29692.396646636324,0.0,-1052.1690775273942,2443.2122893383503,5938.53649276568,9433.803532754593,12929.013409305095,-14.022088010747936,-5.461965220454116,14.022088010747936
48,270.00000000000006,7256.659995481214,0.0,-3051.8767867620204,-800.6763464826274,1450.9280464465041,3702.9363920253745,5955.3486902539835,-15.665575372563527,-6.1418227576423075,15.665575372563527
49,275.62500000000006,-14403.758729445437,0.0,-4476.230980523043,-3679.371552920768,-2881.63193560379,-2083.0121285721093,-1283.512131825726,-16.35238998867727,-6.2974269317802545,16.35238998867727
50,281.25,-34456.52690097428,0.0,-5270.499753192153,-6082.21153328042,-6892.614346781772,-7701.708193696209,-8509.493074023729,-16.056137958561987,-5.870722151018007,16.056137958561987
51,286.875,-52131.07653655238,0.0,-5404.220263646566,-7916.8585073514305,-10427.856029183386,-12937.21282914243,-15444.928907228568,-14.788204081594959,-4.895754570487853,14.788204081594959
52,292.49999999999994,-66748.20938676245,0.0,-4872.36020031037,-9112.84689410261,-13351.48773262367,-17588.28271587355,-21823.23184385225,-12.597314345602513,-3.494676949888796,12.597314345602513
53,298.12499999999994,-77746.19437045493,0.0,-3695.4949575257106,-9624.285346335602,-15551.157304618242,-21476.110832373626,-27399.145929601753,-9.567663414473717,-1.8601618218271732,9.567663414473717
54,303.74999999999994,-84702.35502105503,0.0,-1918.9961826675406,-9431.609700600959,-16942.34711137269,-24451.20841498274,-31958.193611431107,-5.815679074444043,-0.22686159984269322,5.815679074444043
55,309.37499999999994,-87349.31728423033,0.0,388.7339630119222,-8542.321095635732,-17471.619805564726,-26399.162166775062,-35324.948179266736,-1.485547979563763,1.1637698991539902,1.485547979563763
56,314.9999999999999,-85585.29257619302,0.0,3138.911604017899,-6990.682982802662,-17118.668042430912,-27245.04357486685,-37369.80958011049,3.256325360556361,2.099959866418352,-3.256325360556361
57,320.6249999999999,-79477.99970899208,0.0,6225.798152262797,-4836.390913998357,-15897.089961028962,-26956.29898882902,-38014.01799739853,8.227713412728729,2.4318593655310163,-8.227713412728729
58,326.2499999999999,-69262.07340537795,0.0,9530.77151610439,-2162.2682795891483,-13853.86137817914,-25544.00777966558,-37232.70748404847,13.237568522094898,2.0946378741708056,-13.237568522094898
59,331.8749999999999,-55330.057331484095,0.0,12926.883885000474,928.9218999567333,-11067.525775691915,-23062.45914194547,-35055.87819880392,18.093364766361034,1.1189027548410964,-18.093364766361034
60,337.49999999999983,-38217.32627078929,0.0,16283.73105782567,4318.425792899262,-7645.172363092503,-19607.063410149625,-31567.247348272096,22.608496619021903,-0.37316373667348474,-22.608496619021903
61,343.12499999999983,-18581.515744124394,0.0,19472.44759064858,7876.0564812748125,-3718.3188884619162,-15310.678518561608,-26901.02240902426,26.60945009509485,-2.185392416484464,-26.60945009509485
62,348.7499999999998,2822.750990467739,0.0,22370.638271454012,11465.186342323255,562.1423056430236,-10338.493838586683,-21236.722090365864,29.942470796254966,-4.0763014389213135,-29.942470796254966
63,354.3749999999998,25172.867264438115,0.0,24867.05956730911,14947.983850016952,5031.74079280621,-4881.669604323119,-14792.247341371034,32.47947260613623,-5.794537225340678,-32.47947260613623
64,359.9999999999997,47609.86333502011,0.0,26865.874508009605,18190.695638303278,9518.744717800486,850.0217465012322,-7815.473275594484,34.12295996795187,-7.1157373179549746,-34.12295996795187
